"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Austria","AUT","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","4","3.79999995231628","2.40000009536743","2.29999995231628","2.09999990463257","2.20000004768372","2.79999995231628","2.70000004768372","2.5","2.59999990463257","2.5","2.29999995231628","2.42000007629395","4.26999998092651","5.07999992370605","3.58999991416931","3.53999996185303","3.05999994277954","4.05000019073486","3.99000000953674","3.57999992370605","3.5699999332428","3.53999996185303","3.76999998092651","4.5","3.96399998664856","4.89680004119873","5.2056999206543","5.27099990844727","5.59329986572266","4.75559997558594","4.59499979019165","4.12639999389648","4.53000020980835","4.34019994735718","5.89239978790283","5.85710000991821","5.60139989852905","5.29930019378662","4.40980005264282","5.08629989624023","4.63000011444092","4.583899974823","4.78649997711182","5.29440021514893","5.38299989700317","5.31010007858276","5.5443000793457","5.03299999237061","4.65119981765747","4.34940004348755",
"Azerbaijan","AZE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.159999996423721","0.230000004172325","0.720000028610229","0.870000004768372","1","1.10000002384186","1.24000000953674","1.35000002384186","18.6299991607666","12.7299995422363","11.5299997329712","10.3800001144409","9.27000045776367","8.03999996185303","7.28000020980835","6.32999992370605","5.5","5.53999996185303","6.57999992370605","6.90999984741211","6.44999980926514","6.09000015258789","5.94999980926514","5.84000015258789","5.86999988555908","6","5.90000009536743","5.80000019073486","",
"Burundi","BDI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.259999990463257","","","","","","","","","13.1999998092651","","","","","","","","","1.14156568050385","","","","","","1.17089998722076","","","","","",
"Belgium","BEL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","2.70000004768372","3.29999995231628","3.90000009536743","4.69999980926514","7.69999980926514","10.5","10.8000001907349","13.1000003814697","12.7600002288818","15","18","18.6000003814697","17.7957992553711","18.2837009429932","17.8391990661621","17.9312992095947","17.5998001098633","15.1772003173828","12.9925003051758","11.4273996353149","10.6410999298096","9.49740028381348","10.8151998519897","12.4312000274658","12.2170000076294","12.410400390625","11.5471000671387","11.7020998001099","10.2135000228882","8.2790002822876","6.92110013961792","7.79710006713867","7.99520015716553","8.27950000762939","9.50679969787598","9.30869960784912","8.44340038299561","7.59730005264282","8.10550022125244","8.51550006866455","7.17980003356934","7.40959978103638","8.17049980163574","7.94110012054443","7.76919984817505","7.56090021133423","7.05399990081787","5.56440019607544","4.93660020828247",
"Benin","BEN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.150000005960464","","","","","","0.589999973773956","","","","","","","","","","0.430000007152557","","","","","","","","1.13999998569489","2.8591001033783","","","","","","","","",
"Burkina Faso","BFA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.600000023841858","","","","","","","","","","","","","2.57999992370605","","","","","","","","","3.90000009536743","","","","","","","9.2371997833252","","","","4.63320016860962","",
"Bangladesh","BGD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","5.26999998092651","6.96000003814697","2.83999991416931","","","0.860000014305115","","2.09999990463257","","","","","2.19000005722046","","","","3.3199999332428","","","4.84999990463257","","7.03000020980835","6.44000005722046","","","7.40000009536743","4.35830020904541","","","7.41400003433228","","","7.28999996185303","6.68090009689331","","",
"Bulgaria","BGR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","11.8000001907349","14.1000003814697","15.8155002593994","18.8612003326416","17.3609008789063","13.1947002410889","11.6234998703003","9.83530044555664","9.29629993438721","7.28630018234253","5.75790023803711","6.62440013885498","9.6077995300293","10.1075000762939","10.8403997421265","11.8445997238159","10.4042997360229","8.41699981689453","6.9685001373291","5.94589996337891","4.65380001068115","3.87470006942749",
"Bahrain","BHR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","9.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6800000667572","","3.88000011444092","","","","","","","",
"Bahamas, The","BHS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","12.3000001907349","","27.0400009155273","","25.6700000762939","","21.1499996185303","","","","","","","14.9200000762939","","14.1999998092651","12.3900003433228","7.88000011444092","12.1000003814697","15.8100004196167","13.0299997329712","15.2200002670288","11.7200002670288","14.6700000762939","11.3400001525879","9.97000026702881","9.72000026702881","","7.01999998092651","","11.8400001525879","","11.1800003051758","8.02000045776367","9.06999969482422","9.25","14.039999961853","","15.3100004196167","13.9700002670288","16.2600002288818","14.6000003814697","12.8999996185303","14.5","","","",
"Bosnia and Herzegovina","BIH","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.6000003814697","","","","","","","","","","","","","","","34.863899230957","32.9430999755859","26.7845001220703","25.6429996490479","29.9284000396729","29.9409008026123","30.6641006469727","29.0205993652344","31.1660995483398","30.6940994262695","30.0485992431641","23.1347999572754","20.326000213623","18.7784004211426",
"Belarus","BLR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0700000002980232","0.800000011920929","1.79999995231628","2.59999990463257","3.5","5","3.59999990463257","3","2.59999990463257","2.40000009536743","2.59999990463257","3.5","3.90000009536743","2.40000009536743","2","1.5","1.20000004768372","0.899999976158142","4.59999990463257","","0.600000023841858","0.5","0.400000005960464","0.400000005960464","0.699999988079071","4.19000005722046","4.03999996185303","3.55999994277954","",
"Belize","BLZ","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.1599998474121","15.5500001907349","17.8600006103516","18.6299991607666","20.3500003814697","21.3299999237061","20.3299999237061","","15.3699998855591","15.3100004196167","","","17.0599994659424","15.0900001525879","13.0100002288818","","","","","","12.5916996002197","14.0159997940063","11.0743999481201","11.1370000839233","9.8080997467041","","",
"Bermuda","BMU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27999997138977","","","","","","","","","3.00999999046326","5.96999979019165","","8.17000007629395","5.55999994277954","8.05000019073486","","","","","",
"Bolivia","BOL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.8299999237061","11.539999961853","12.6000003814697","11.5900001525879","9.9399995803833","7.40999984741211","7.11999988555908","5.55999994277954","5.26000022888184","2.83999991416931","4.09000015258789","5.53000020980835","2.02999997138977","","4.59000015258789","5.57999992370605","6.17000007629395","6.94000005722046","","4.88000011444092","6.53999996185303","5.73999977111816","5.94999980926514","3.35430002212524","3.43519997596741","","2.65729999542236","2.76340007781982","2.94899988174438","2.81629991531372","3.77850008010864","4.03179979324341","4.0460000038147","3.60940003395081","",
"Brazil","BRA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","1.89999997615814","2.75999999046326","2.79999995231628","2.75999999046326","","4.15999984741211","5.09000015258789","4.63000011444092","4.40000009536743","3.85999989509583","2.71000003814697","3.95000004768372","4.25","2.97000002861023","3.45000004768372","","7.94999980926514","7.34000015258789","","8.06869983673096","9.50150012969971","10.8042001724243","12.5186996459961","13.2489995956421","","12.1437997817993","11.7903995513916","12.5916996002197","11.9006996154785","12.4562997817993","11.2954998016357","11.0578002929688","9.87689971923828","11.2826995849609","","9.36149978637695","9.01550006866455","8.72959995269775","8.08209991455078","10.0221004486084","13.4266996383667","14.6814002990723","14.1892995834351","14.0907001495361",
"Barbados","BRB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","13.1199998855591","17.7999992370605","15.8599996566772","12.4700002670288","11.3100004196167","9.52000045776367","10.4099998474121","11.2399997711182","22.0699996948242","24.2000007629395","22.9699993133545","23.2700004577637","23.3400001525879","18.7299995422363","10.4399995803833","8.55000019073486","25.7900009155273","27.6599998474121","27.9099998474121","22.7099990844727","17.6499996185303","17.9899997711182","16.5200004577637","13.4099998474121","11.4700002670288","11.8100004196167","12.1400003433228","12.5500001907349","10.4300003051758","10.7700004577637","9.84000015258789","8.44999980926514","9.44999980926514","9.89000034332275","10.4700002670288","12.6300001144409","12.2700004577637","11.4300003051758","12.7799997329712","10.3199996948242","10.0100002288818","","","",
"Brunei Darussalam","BRN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","32.6310005187988","27.1140003204346","25.9249992370605","24.9810009002686","22.261999130249","","","","","","","","6.69999980926514","","","","","","","","","","","","","","","","","","","","","","","7.8798999786377","","","9.95810031890869","10.0726003646851","8.33559989929199",
"Bhutan","BTN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39999997615814","1.60000002384186","","3.20000004768372","","","3.33999991416931","3.29999995231628","3.80999994277954","","","5.34999990463257","3.97000002861023","4.53999996185303","2.20000004768372","3.70000004768372","3.49000000953674","3.15000009536743","","","","",
"Botswana","BWA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","30.8199996948242","","","","","","17.1800003051758","","","22.7999992370605","","23.9521007537842","","23.5699996948242","","17.25","22.1499996185303","","26.2999992370605","","","19.9846000671387","","","19.5970993041992","21.4300003051758","","","","","","","","","",
"Central African Republic","CAF","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","4.5","5.09999990463257","5.30000019073486","5.09999990463257","4.90000009536743","","8.20590019226074","9.17070007324219","9.54660034179688","8.6923999786377","8.32880020141602","8.25609970092773","10.7433004379272","11.5626001358032","11.3092002868652","10.5691995620728","9.75679969787598","9.20429992675781","8.19019985198975","7.76739978790283","8.09130001068115","9.6899995803833","10.1921997070313","10.6768999099731","9.79619979858398","9.11470031738281","9.28829956054688","8.91849994659424","7.9867000579834","7.29330015182495","6.69469976425171","6.85620021820068","7.12489986419678","7.1577000617981","6.85290002822876","6.46470022201538","6.09250020980835","5.64949989318848","5.65150022506714","7.01230001449585","7.23699998855591","7.00920009613037","6.82189989089966","6.59730005264282","6.39039993286133","6.2859001159668","6.24009990692139","5.85020017623901","5.49280023574829","5.25360012054443",
"Central Europe and the Baltics","CEB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.291409498652","","11.5820386934874","10.9017587525841","10.485897636785","9.97429254293375","9.46596544212309","10.4242644417062","12.9794773417038","13.6393067659691","14.0498381395364","13.2959043257306","13.1217026286372","12.6982819277339","10.6082800868252","8.20082713808026","6.98004594241327","8.46115234953987","9.82073208872714","9.88744990994677","10.137813514871","10.2404147769717","9.16642788912306","7.90520043972782","6.4410382655518","5.25846388947164","4.29266408129346","3.85072756863048",
"Switzerland","CHE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","0.200000002980232","0.600000023841858","0.400000005960464","0.400000005960464","0.400000005960464","0.300000011920929","0.200000002980232","0.600000023841858","0.899999976158142","1.39999997615814","1.20000004768372","1.10000002384186","1.10000002384186","1","0.800000011920929","2.61999988555908","2.51699995994568","3.52999997138977","4.56799983978271","4.4210000038147","3.91899991035461","4.08400011062622","3.98860001564026","4.13520002365112","3.56879997253418","3.13050007820129","3.45799994468689","3.09640002250671","4.48699998855591","4.76410007476807","5.09159994125366","4.70949983596802","4.51370000839233","3.96659994125366","4.5201997756958","5.18769979476929","4.79379987716675","4.72900009155273","4.917799949646","4.98570013046265","4.91249990463257","5.00629997253418","5.05810022354126","5.10900020599365","4.71110010147095",
"Channel Islands","CHI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","16.2700004577637","13.0799999237061","16.2999992370605","14.0299997329712","10.0699996948242","9.96000003814697","18.25","14.6899995803833","15.8999996185303","","9.64999961853027","","7.75","6.03999996185303","5.69000005722046","5.73999977111816","5.32000017166138","5.09999990463257","6.78000020980835","5.25","9.99400043487549","9.58800029754639","9.34099960327148","13.1009998321533","12.4809999465942","11.9309997558594","11.8070001602173","12.0299997329712","13.0129995346069","12.2779998779297","11.7559995651245","10.8830003738403","12.1309995651245","13.4200000762939","9.91819953918457","8.87030029296875","8.13350009918213","7.1793999671936","7.12550020217896","7.1399998664856","7.26639986038208","7.46080017089844","7.98610019683838","8.015700340271",
"China","CHN","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3289999961853","5.10780000686646","","","3.36069989204407","3.86989998817444","","",
"Cameroon","CMR","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","","","","","6.69999980926514","","","","4.59999990463257","","3.49460005760193","","","4.88000011444092","","","","4.02680015563965","","","","","",
"Congo, Dem. Rep.","COD","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19670009613037","","","","","","","3.6185998916626","","","","","","","",
"Congo, Rep.","COG","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0102996826172","","","","18.2999992370605","","","10.8000001907349","","","","","","","",
"Colombia","COL","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","12.8699998855591","","11.8999996185303","","","11.5","","","14.2200002670288","16.2700004577637","18.6499996185303","17.1599998474121","14.4799995422363","","","","13.5299997329712","13.0100002288818","11","12.3000001907349","11.3199996948242","14.9399995803833","15.1000003814697","18.0300006866455","23.3099994659424","24.4699993133545","19.4039993286133","20.0109996795654","18.6450004577637","18.0209999084473","15.8839998245239","","14.8120002746582","14.7670001983643","15.83899974823","14.1989002227783","13.1028003692627","12.663200378418","11.6709003448486","11.0277004241943","10.8444004058838","11.2054996490479","11.5125999450684","11.7934999465942","12.7510995864868",
"Comoros","COM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89010000228882","","","","","","","","","","10.4416999816895","","","","","",
"Cabo Verde","CPV","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5799999237061","","","","","","","","","","","","","","","","","","","","","","","","","31.6348991394043","","12.7600002288818","11.5500001907349","",
"Costa Rica","CRI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.70900011062622","7.05600023269653","5.27500009536743","4.97300004959106","5.5479998588562","6.48999977111816","8.21500015258789","7.31899976730347","7.52400016784668","7.85799980163574","6.64499998092651","7.3899998664856","7.76399993896484","7.99700021743774","8.29899978637695","9.33500003814697","8.3730001449585","6.77500009536743","5.88000011444092","9.60299968719482","9.04559993743896","12.7582998275757","11.632399559021","10.417200088501","11.2639999389648","11.1718997955322","10.8578996658325","10.3177995681763","12.2210998535156","14.9816999435425",
"Caribbean small states","CSS","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1358331673062","21.0860168816822","22.0759106497645","22.206773960039","21.3835047849025","20.6935844357383","21.1594158209205","20.901636259595","19.9431932664376","19.6115768786284","19.4716253847745","17.3735730437727","17.4458004056297","15.4233898195972","","14.104296725175","12.3497641103182","11.9273478575473","11.524413152676","12.3719378592448","12.3620172609447","13.4604204712079","13.8534705499916","14.6668581094634","13.3445805681696","12.8440876811959","12.9311725479017","","","",
"Cuba","CUB","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9899997711182","12.289999961853","11.1599998474121","9.38000011444092","9.64000034332275","8.26000022888184","5.76000022888184","4.63000011444092","3.40000009536743","2.20499992370605","2.21000003814697","2.21499991416931","1.87100005149841","1.96599996089935","1.99000000953674","2.71000003814697","3.50999999046326","3.61999988555908","3.54999995231628","3.09999990463257","2.59999990463257","","","","",
"Curacao","CUW","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3800001144409","",
"Cayman Islands","CYM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67000007629395","","","","","","","","","","","","","4.3899998664856","","2.80999994277954","4.19999980926514","4.11999988555908","4.98999977111816","","5.46999979019165","5.30999994277954","5.84000015258789","4.65000009536743","5.19999980926514","","","","",
"Cyprus","CYP","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","7.40000009536743","10.5","5.30000019073486","3.09999990463257","2.59999990463257","2.40000009536743","2.59999990463257","2.90000009536743","4.5","4.09999990463257","4.09999990463257","4.19999980926514","5","4.69999980926514","3.79999995231628","3.29999995231628","2.5","4.40000009536743","2.23000001907349","4.09999990463257","3.90000009536743","3.70000004768372","4.30000019073486","4.5","4.19999980926514","7.90000009536743","7.33029985427856","5.72179985046387","4.17040014266968","4.57959985733032","5.42439985275269","6.4822998046875","5.40129995346069","4.57620000839233","4.24109983444214","5.46820020675659","6.4148998260498","7.63280010223389","11.0523996353149","15.1590003967285","15.06369972229","14.7720003128052","13.3177995681763","11.2616996765137","8.74219989776611","7.98110008239746",
"Czech Republic","CZE","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.800000011920929","2.0699999332428","3","5.44299983978271","5.19299983978271","4.80700016021729","4.66200017929077","5.12099981307983","7.54930019378662","10.1211004257202","10.5278997421265","9.60519981384277","8.55300045013428","9.63889980316162","9.65089988708496","9.792799949646","8.84529972076416","6.73789978027344","5.6121997833252","7.72989988327026","8.45530033111572","7.89370012283325","8.20540046691895","8.28699970245361","7.39400005340576","6.07429981231689","4.67059993743896","3.57990002632141","2.80419993400574","2.37719988822937",
"Germany","DEU","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","7.53369998931885","8.24199962615967","8.46819972991943","8.23379993438721","7.91989994049072","7.90229988098145","7.47200012207031","6.11899995803833","6.52510023117065","8.22630023956299","9.31980037689209","10.3157997131348","9.62849998474121","9.59329986572266","10.5914001464844","10.4390001296997","9.23530006408691","8.27140045166016","7.77960014343262","8.2140998840332","9.28190040588379","10.0773000717163","10.8880996704102","10.1736001968384","8.79469966888428","7.64830017089844","7.31090021133423","6.49730014801025","5.58160018920898","5.1774001121521","4.91559982299805","4.63079977035522","4.22090005874634","3.7409999370575","3.31439995765686","2.91009998321533","2.72569990158081",
"Djibouti","DJI","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.25","","10.0100002288818","","","","","","27.2900009155273","","19.4200000762939","","9.44999980926514","","","","","","","","","","","","","","","","","","",
