,country,year,suicides/100k pop,depression,Rural area
1209,Netherlands,1990,8.642083333333334,4.0734400733445835,31.316000000000003
1210,Netherlands,1991,9.389583333333334,4.107553043624583,30.671000000000006
1211,Netherlands,1992,8.94625,4.135590924140001,29.777
1212,Netherlands,1993,8.813333333333333,4.1547253964625,28.9
1213,Netherlands,1994,8.74,4.1690745681895836,28.037999999999997
1214,Netherlands,1995,8.1475,4.1685496506525,27.191000000000003
1215,Netherlands,1996,8.690416666666668,4.155948826017917,26.36
1216,Netherlands,1997,8.982916666666668,4.137485322730833,25.546999999999997
1217,Netherlands,1998,8.341666666666665,4.113672846088333,24.75
1218,Netherlands,1999,8.1075,4.08798765757,23.97
1219,Netherlands,2000,7.482083333333334,4.066989210892499,23.205
1220,Netherlands,2001,7.442500000000001,4.061773930146249,22.17
1221,Netherlands,2002,7.617916666666667,4.07759446801375,20.887
1222,Netherlands,2003,7.1154166666666665,4.096516763381667,19.659000000000006
1223,Netherlands,2004,6.899166666666668,4.11684902388125,18.486000000000004
1224,Netherlands,2005,7.309166666666667,4.1223327181825,17.37
1225,Netherlands,2006,7.35375,4.11781854339,16.364000000000004
1226,Netherlands,2007,6.248333333333333,4.112149085208751,15.460999999999999
1227,Netherlands,2008,6.435416666666667,4.105519232690834,14.597999999999999
1228,Netherlands,2009,6.763333333333334,4.10296034684375,13.712000000000003
1229,Netherlands,2010,7.00625,4.098286128379167,12.866
1230,Netherlands,2011,7.4025,4.094218872697916,12.120999999999995
1231,Netherlands,2012,7.687916666666666,4.089011179898333,11.412000000000006
1232,Netherlands,2013,7.904583333333333,4.0801154515733336,10.813000000000002
1233,Netherlands,2014,7.513333333333334,4.0768463395708325,10.31
1234,Netherlands,2015,8.019583333333333,4.068521539394583,9.826999999999998
1235,Netherlands,2016,10.612777777777778,4.769998594821666,9.365
1236,New Zealand,1990,14.521249999999998,4.4947063327625,15.257999999999996
1237,New Zealand,1991,14.475000000000001,4.51026360481,15.05
1238,New Zealand,1992,14.942916666666669,4.523716209264583,14.897000000000006
1239,New Zealand,1993,13.738333333333333,4.53139929654,14.745999999999995
1240,New Zealand,1994,15.972916666666666,4.537387372504583,14.596000000000004
1241,New Zealand,1995,16.578333333333337,4.540869465958333,14.447000000000003
1242,New Zealand,1996,16.76291666666667,4.538663345707917,14.3
1243,New Zealand,1997,17.3,4.526276021359584,14.218999999999994
1244,New Zealand,1998,16.997916666666665,4.51335615481125,14.138999999999996
1245,New Zealand,1999,15.065,4.502271083605834,14.058999999999997
1246,New Zealand,2000,13.522499999999999,4.496444815869584,13.979
1247,New Zealand,2001,14.75,4.4950410557475,13.9
1248,New Zealand,2002,12.580416666666666,4.49240229957375,13.838999999999999
1249,New Zealand,2003,13.287916666666668,4.4921404124808335,13.778999999999996
1250,New Zealand,2004,13.110416666666667,4.488563725021667,13.718999999999994
1251,New Zealand,2005,13.11875,4.486384411547083,13.659000000000006
1252,New Zealand,2006,13.063333333333333,4.474238719831667,13.6
1253,New Zealand,2007,11.699583333333335,4.450055039014583,13.66
1254,New Zealand,2008,12.452499999999999,4.421706187364584,13.72
1255,New Zealand,2009,12.26,4.399828778235416,13.78
1256,New Zealand,2010,12.299166666666666,4.390733811949167,13.84
1257,New Zealand,2011,12.074166666666667,4.389745149814583,13.9
1258,New Zealand,2012,13.11375,4.390104072854999,13.838999999999999
1259,New Zealand,2013,11.260416666666666,4.390371039097916,13.778999999999996
1260,Nicaragua,2010,7.126666666666668,2.92335995713875,43.083
1261,Nicaragua,2011,7.527916666666666,2.9180197027337496,42.887
1262,Nicaragua,2012,6.252083333333333,2.9137908868154168,42.691
1263,Nicaragua,2013,6.715416666666667,2.908521680191667,42.495
1264,Nicaragua,2014,5.9125000000000005,2.9041895728995835,42.3
1265,Nicaragua,2015,5.895416666666667,2.9005565694283333,42.105
1266,Norway,1990,13.300416666666667,3.9202710944533337,28.043999999999997
1267,Norway,1991,13.904166666666665,3.9539244547550005,27.735
1268,Norway,1992,13.002500000000001,3.977022375773333,27.335
1269,Norway,1993,12.675416666666667,3.9913272387195837,26.938999999999993
1270,Norway,1994,11.33375,3.998374115305417,26.546999999999997
1271,Norway,1995,11.407083333333333,3.999750974926667,26.212999999999994
1272,Norway,1996,11.39625,3.9740508242437493,25.938000000000002
1273,Norway,1997,10.784583333333334,3.9131098831308337,25.524
1274,Norway,1998,11.954166666666667,3.8395626104425,24.973
1275,Norway,1999,12.81125,3.77720872684875,24.430999999999997
1276,Norway,2000,11.597916666666666,3.7492538481870836,23.98
